order_id,customer_id,cust_type,product_code,plant_id,order_date,delivery_date,order_quantity,order_value,order_status,geo_region,geo_zone,sbu_id,sbu_grp,org_unit,gbe_id,shipment_id,handled_by,customer_segment,customer_priority,material_num,discount,payment_type,tax_applied,freight_cost,currency,exchange_rate,order_fulfilled_by,returns,is_expedited
797,1734,Retail,754,56,2026-03-07,2026-03-11,72,4909.5925462350515,Pending,East,Zone1,29,GroupC,Unit1,5592,10501,AgentC,Small,Medium,16834,0.1477654874702359,UPI,14.514754587169413,66.08763732752662,USD,1.0512564917935516,Warehouse1,1,True
798,1383,Retail,164,48,2026-03-08,2026-03-12,48,1257.5430017013757,Pending,East,Zone3,51,GroupA,Unit1,5625,10976,AgentC,Medium,Medium,28179,0.042305725172682745,NetBanking,12.292054198575398,68.74319507659463,USD,1.4602683733347124,Warehouse1,0,False
799,1563,Wholesale,175,79,2026-03-09,2026-03-13,91,6853.316299460186,Delivered,North,Zone2,21,GroupC,Unit1,5183,10333,AgentB,Medium,Low,36219,0.07868709788737205,Card,7.91752789244193,462.04595673788504,USD,1.2786319586742532,Warehouse1,2,False
800,1850,Wholesale,810,82,2026-03-10,2026-03-14,22,9504.006715636153,Pending,West,Zone2,82,GroupA,Unit1,5791,10283,AgentC,Medium,Low,47617,0.012827050447476653,NetBanking,11.632948753589535,49.89078486319297,USD,0.7565345522464627,Warehouse1,4,False
801,1505,Wholesale,242,29,2026-03-11,2026-03-15,27,1457.1856349796894,Delivered,East,Zone1,32,GroupB,Unit2,5321,10474,AgentC,Medium,Low,25782,0.04525391695168704,UPI,11.77083168381844,347.3264596591513,INR,1.2454264969698763,Warehouse1,1,False
802,1366,Retail,927,10,2026-03-12,2026-03-16,93,7365.442994945159,Delivered,West,Zone2,81,GroupA,Unit3,5908,10053,AgentC,Medium,Medium,25827,0.15858045566592716,Card,12.67524843350078,121.11154100276174,USD,1.249373327683879,Warehouse3,3,False
803,1143,Wholesale,704,81,2026-03-13,2026-03-17,67,6359.157693591824,Pending,South,Zone1,23,GroupA,Unit3,5317,10457,AgentC,Large,Medium,19431,0.16087928938304039,Card,5.781107043895509,27.240817943393147,INR,1.4246884510340216,Warehouse1,3,True
804,1884,Retail,572,96,2026-03-14,2026-03-18,13,5877.689866380188,Delivered,North,Zone3,34,GroupA,Unit2,5565,10578,AgentA,Large,Low,46918,0.04141696497754208,Card,17.647725625557182,39.2223975792442,USD,0.9983457059760736,Warehouse1,3,False
805,1068,Wholesale,516,72,2026-03-15,2026-03-19,45,3962.1903234145584,Cancelled,South,Zone2,86,GroupC,Unit3,5398,10419,AgentC,Large,Low,19496,0.06718276902133791,NetBanking,11.0507066178042,193.0258308029854,INR,1.1679292002174542,Warehouse3,0,False
806,1098,Retail,404,76,2026-03-16,2026-03-20,10,3615.8033127627446,Pending,South,Zone1,94,GroupA,Unit3,5708,10613,AgentB,Medium,Medium,33331,0.026847683818748715,NetBanking,17.04491306328834,48.01834132778869,USD,0.709750040809394,Warehouse2,3,False
807,1395,Wholesale,835,13,2026-03-17,2026-03-21,9,547.9669712869897,Pending,North,Zone2,40,GroupA,Unit3,5898,10631,AgentA,Large,High,49238,0.014834526056984477,NetBanking,5.127505491281693,302.3532079673925,EUR,0.9656601937450688,Warehouse3,0,False
808,1024,Wholesale,596,67,2026-03-18,2026-03-22,54,2257.2962116949334,Delivered,South,Zone2,63,GroupA,Unit2,5292,10702,AgentB,Large,Low,33563,0.1984343428896819,NetBanking,8.218259143259015,327.15471057329705,USD,0.7497949809270247,Warehouse2,4,True
809,1947,Wholesale,390,34,2026-03-19,2026-03-23,27,250.2511346395863,Delivered,North,Zone1,14,GroupC,Unit2,5292,10408,AgentB,Large,Low,13712,0.13111879024896786,UPI,6.351942414073363,192.999600271694,USD,1.1174983782119177,Warehouse2,3,False
810,1890,Wholesale,201,56,2026-03-20,2026-03-24,34,5856.0293452620035,Pending,West,Zone2,22,GroupC,Unit3,5484,10981,AgentB,Large,Low,38531,0.10841930183966375,Card,15.00501030561203,374.01025710199184,USD,1.3539581204055626,Warehouse3,2,False
811,1468,Wholesale,366,47,2026-03-21,2026-03-25,1,1147.9470351912976,Cancelled,South,Zone2,37,GroupC,Unit3,5898,10303,AgentA,Small,Medium,42664,0.15309970008105991,UPI,9.161625644731245,250.12083488309287,EUR,0.8651541537032551,Warehouse1,1,True
812,1483,Retail,966,24,2026-03-22,2026-03-26,32,8742.89200089419,Delivered,North,Zone2,52,GroupA,Unit3,5446,10934,AgentA,Medium,Low,22420,0.16801543193754484,NetBanking,15.926402609404711,220.81196666702022,INR,1.1219528364462228,Warehouse2,4,True
813,1564,Wholesale,721,72,2026-03-23,2026-03-27,89,5279.115904901936,Delivered,East,Zone2,98,GroupB,Unit1,5802,10558,AgentA,Medium,Low,15315,0.16134295360894552,NetBanking,15.821009754306141,209.42416350716127,INR,0.8632069092086136,Warehouse1,2,False
814,1150,Wholesale,941,30,2026-03-24,2026-03-28,93,7026.9300996812135,Cancelled,South,Zone3,56,GroupB,Unit1,5691,10221,AgentC,Small,Low,15381,0.0033078898579753215,UPI,13.681332306485407,221.2421787993133,EUR,0.7965507742769923,Warehouse3,4,True
815,1143,Wholesale,876,66,2026-03-25,2026-03-29,71,4167.485209220915,Cancelled,West,Zone2,80,GroupB,Unit1,5982,10532,AgentB,Large,Low,19497,0.0373615796380997,Card,13.655163446071702,484.2649484678651,USD,1.108797433547474,Warehouse2,3,False
816,1568,Retail,102,62,2026-03-26,2026-03-30,67,5649.740109110382,Pending,North,Zone2,47,GroupA,Unit2,5891,10157,AgentA,Large,Low,39040,0.13098106042356622,Card,14.102075996950756,343.88945941883446,USD,0.763318896759782,Warehouse1,4,False
817,1038,Wholesale,184,55,2026-03-27,2026-03-31,84,9432.325851969641,Cancelled,South,Zone1,76,GroupB,Unit3,5411,10347,AgentB,Large,High,42375,0.07515186956079259,NetBanking,13.75892985018707,164.452825108939,USD,1.1698837049103914,Warehouse2,4,True
818,1108,Retail,893,23,2026-03-28,2026-04-01,20,919.0669922743406,Pending,South,Zone3,71,GroupB,Unit2,5507,10158,AgentA,Medium,High,23494,0.1964965302122214,NetBanking,10.029808649896538,369.591336400727,INR,0.725069968541381,Warehouse2,4,False
819,1692,Wholesale,427,85,2026-03-29,2026-04-02,94,2613.983942044592,Cancelled,South,Zone1,48,GroupB,Unit2,5733,10888,AgentA,Medium,Low,41752,0.1330809585276508,NetBanking,13.876759379391098,171.83102027822886,INR,0.7853719774947003,Warehouse3,0,True
820,1041,Wholesale,915,26,2026-03-30,2026-04-03,35,7821.884436414389,Delivered,West,Zone1,46,GroupA,Unit2,5785,10883,AgentA,Medium,Low,35357,0.19130978174584132,NetBanking,16.666290599500662,71.60030481449134,EUR,1.1399979883898863,Warehouse1,2,True
821,1185,Retail,549,48,2026-03-31,2026-04-04,99,1077.498348138392,Pending,North,Zone1,95,GroupB,Unit3,5889,10921,AgentB,Medium,Low,26950,0.040289296329158765,Card,9.323455394396108,242.92657515326806,EUR,1.173125930319131,Warehouse1,3,False
822,1934,Wholesale,553,18,2026-04-01,2026-04-05,91,849.0449286506974,Pending,East,Zone3,17,GroupB,Unit1,5243,10234,AgentC,Medium,Low,25752,0.17279140562300463,UPI,17.283557340794395,378.0016909778229,INR,0.7231895440750065,Warehouse2,1,False
823,1397,Retail,728,86,2026-04-02,2026-04-06,90,3679.259847664982,Pending,East,Zone1,90,GroupA,Unit3,5419,10661,AgentA,Small,Medium,47390,0.06427046116304506,Card,5.176560642684007,195.0533563347874,USD,1.1587014304012468,Warehouse1,3,True
824,1222,Retail,320,88,2026-04-03,2026-04-07,78,1012.4627888770799,Cancelled,East,Zone1,61,GroupC,Unit3,5928,10404,AgentA,Medium,Medium,14132,0.19791296164756136,UPI,9.538072997448083,435.89532960319804,USD,1.3708020202589095,Warehouse2,3,False
825,1633,Wholesale,253,91,2026-04-04,2026-04-08,17,5892.2765778414105,Delivered,North,Zone1,42,GroupB,Unit2,5959,10256,AgentA,Large,Medium,38276,0.03153773441462946,NetBanking,6.717279222473623,199.6068250030023,USD,1.277852941835163,Warehouse3,0,True
826,1132,Retail,764,15,2026-04-05,2026-04-09,18,2340.1249830843385,Pending,East,Zone2,90,GroupC,Unit2,5153,10676,AgentC,Medium,High,49763,0.10326796376766532,NetBanking,6.646057777585307,181.42112249829856,USD,0.8049480831366389,Warehouse3,0,True
827,1162,Wholesale,111,32,2026-04-06,2026-04-10,45,8967.409835673787,Pending,West,Zone1,51,GroupB,Unit2,5815,10588,AgentB,Small,Low,30551,0.1585689067674244,UPI,15.600583422150388,499.13951779300066,EUR,1.173979718050892,Warehouse1,4,True
828,1214,Wholesale,232,68,2026-04-07,2026-04-11,93,7856.650800368041,Pending,North,Zone3,85,GroupA,Unit1,5423,10596,AgentB,Large,Medium,36975,0.08652849612080718,NetBanking,16.938788091751597,246.41129126513206,EUR,1.2378020000593706,Warehouse3,3,True
829,1732,Retail,403,55,2026-04-08,2026-04-12,84,7027.081540384814,Pending,South,Zone3,36,GroupC,Unit1,5272,10557,AgentB,Small,Low,12670,0.09361681203752935,Card,15.110857305028812,404.55839275961796,INR,0.7297849614018334,Warehouse3,2,False
830,1234,Retail,392,47,2026-04-09,2026-04-13,53,6207.745871106569,Delivered,West,Zone2,17,GroupC,Unit1,5935,10904,AgentB,Large,Low,19364,0.19727115910114823,NetBanking,17.69600434690328,404.444147469362,EUR,1.3842781349468982,Warehouse1,0,False
831,1842,Retail,399,23,2026-04-10,2026-04-14,91,8648.310730380486,Cancelled,South,Zone3,32,GroupC,Unit3,5646,10912,AgentA,Medium,High,36296,0.08506163006023067,NetBanking,7.8122766121615195,463.92097517859787,USD,1.4250139178318642,Warehouse2,0,False
832,1657,Retail,839,81,2026-04-11,2026-04-15,82,2308.314409273293,Delivered,East,Zone3,73,GroupC,Unit2,5824,10046,AgentC,Small,High,34680,0.12081442011981272,NetBanking,6.830398858725976,51.59857668064879,INR,1.3803618186898068,Warehouse3,2,False
833,1750,Wholesale,882,71,2026-04-12,2026-04-16,68,8743.777543365853,Pending,West,Zone2,29,GroupB,Unit3,5519,10212,AgentA,Large,Medium,28066,0.010907932135030142,NetBanking,11.769149166514975,142.89793544915273,EUR,1.3597051743912907,Warehouse1,0,False
834,1587,Wholesale,142,44,2026-04-13,2026-04-17,65,7915.973754398118,Delivered,North,Zone1,25,GroupB,Unit1,5127,10478,AgentC,Medium,Medium,38892,0.168442016042052,Card,15.777488991654034,386.19656485775266,EUR,1.2959721587687145,Warehouse1,2,False
835,1008,Retail,442,28,2026-04-14,2026-04-18,1,7506.792181238087,Pending,West,Zone2,26,GroupC,Unit2,5372,10486,AgentB,Large,High,20041,0.1296336097959087,UPI,5.517908180894776,285.67473127529684,EUR,1.206745625025568,Warehouse1,1,True
836,1073,Wholesale,425,39,2026-04-15,2026-04-19,58,5656.431212941748,Cancelled,South,Zone1,89,GroupB,Unit1,5567,10570,AgentC,Small,High,19054,0.08080402057256271,NetBanking,17.942353592998465,284.2113217537216,EUR,1.2429016039906013,Warehouse3,2,False
837,1953,Wholesale,913,87,2026-04-16,2026-04-20,26,2537.8171936089407,Cancelled,North,Zone1,28,GroupC,Unit2,5637,10565,AgentA,Small,Low,21637,0.0032339079909039503,NetBanking,12.829197079669196,91.44549791641799,EUR,1.3451162346679864,Warehouse3,1,True
838,1491,Wholesale,597,93,2026-04-17,2026-04-21,20,4293.124368319774,Cancelled,West,Zone3,17,GroupC,Unit2,5158,10341,AgentA,Small,Low,20757,0.11833376411870078,Card,17.726243558357908,147.7649769158256,USD,1.2299987666890435,Warehouse2,4,True
839,1912,Wholesale,463,34,2026-04-18,2026-04-22,87,7956.349479934136,Pending,West,Zone2,47,GroupA,Unit3,5570,10523,AgentB,Small,Medium,37484,0.0025315656968324385,Card,9.7460612320391,265.4537020011999,USD,0.9621815653456567,Warehouse2,4,True
840,1252,Retail,990,49,2026-04-19,2026-04-23,10,414.606995137512,Delivered,West,Zone3,47,GroupC,Unit3,5569,10703,AgentA,Medium,Medium,22329,0.00024072278180358177,Card,10.954309666936659,145.8188686905644,USD,1.0007688817290832,Warehouse2,0,False
841,1229,Retail,526,97,2026-04-20,2026-04-24,59,7842.302615711207,Cancelled,West,Zone3,62,GroupB,Unit1,5651,10502,AgentA,Large,High,43538,0.12321971242987094,NetBanking,14.780698751166097,113.03856842237039,EUR,1.4176459746978338,Warehouse2,2,True
842,1518,Wholesale,120,23,2026-04-21,2026-04-25,75,2476.700330826908,Pending,North,Zone1,99,GroupC,Unit3,5175,10005,AgentC,Medium,Medium,37115,0.03780341346691085,UPI,15.305105857297143,53.0004673272981,INR,0.7136976686377294,Warehouse2,0,False
843,1173,Retail,506,35,2026-04-22,2026-04-26,41,1528.66108714387,Pending,South,Zone3,40,GroupA,Unit3,5926,10820,AgentA,Small,Low,36038,0.03837750994361906,Card,8.029429693553123,86.30574584243932,USD,1.2590564649954255,Warehouse2,2,True
844,1652,Retail,718,96,2026-04-23,2026-04-27,5,1245.4430499849914,Delivered,West,Zone2,53,GroupB,Unit3,5619,10143,AgentB,Large,High,46622,0.13065431316654874,Card,17.087414122000396,386.74520362106676,USD,1.4638220419401724,Warehouse1,0,False
845,1167,Retail,435,31,2026-04-24,2026-04-28,65,369.7751183130696,Cancelled,North,Zone3,69,GroupA,Unit2,5210,10857,AgentB,Small,Low,45886,0.010739437587874857,Card,16.276500583851472,362.2017984865106,EUR,1.2649825359663789,Warehouse2,4,False
846,1169,Wholesale,914,57,2026-04-25,2026-04-29,17,5283.506203692384,Pending,South,Zone3,85,GroupA,Unit3,5446,10260,AgentA,Medium,High,19901,0.06268111229491127,UPI,5.236668940341581,32.45850533086869,INR,1.4951295905854256,Warehouse3,4,False
847,1392,Wholesale,216,92,2026-04-26,2026-04-30,22,2260.772739667922,Delivered,West,Zone1,26,GroupC,Unit1,5585,10584,AgentB,Medium,High,27374,0.029886380428403816,NetBanking,6.67138537611738,109.6092018186144,USD,1.2500359244226646,Warehouse2,0,False
848,1945,Wholesale,223,60,2026-04-27,2026-05-01,98,9895.374481218352,Cancelled,South,Zone2,88,GroupA,Unit2,5166,10685,AgentC,Medium,Low,42806,0.11603527395930678,NetBanking,11.449262383291876,284.62311989903094,USD,0.7274904233734888,Warehouse3,2,False
849,1794,Retail,498,12,2026-04-28,2026-05-02,41,5786.9238831348375,Delivered,South,Zone3,82,GroupA,Unit2,5459,10231,AgentC,Large,Medium,27659,0.13235303094547918,NetBanking,10.992421683471374,168.08764367601884,INR,1.361607905317539,Warehouse2,3,True
850,1633,Wholesale,892,51,2026-04-29,2026-05-03,93,1465.064166624503,Delivered,North,Zone1,48,GroupB,Unit3,5915,10269,AgentA,Large,Medium,33453,0.1442271707198087,Card,14.20908111545286,413.39230531296994,EUR,0.9277039295514552,Warehouse1,2,False
851,1193,Wholesale,903,28,2026-04-30,2026-05-04,68,6918.749154032517,Pending,South,Zone3,51,GroupA,Unit2,5356,10939,AgentA,Small,Medium,40498,0.05104624338371309,NetBanking,6.166247888689442,394.64476075445197,INR,1.0568457805315528,Warehouse1,0,False
852,1516,Retail,814,82,2026-05-01,2026-05-05,69,8987.66130844628,Pending,North,Zone2,57,GroupC,Unit1,5303,10446,AgentC,Large,Medium,14857,0.0178499503273168,Card,13.383118987062645,446.8744733994737,EUR,0.9496735327256656,Warehouse3,2,True
853,1028,Wholesale,150,37,2026-05-02,2026-05-06,11,7477.277004159182,Pending,West,Zone3,21,GroupC,Unit1,5232,10873,AgentB,Large,Low,26312,0.015736731388379565,UPI,13.012809104749572,285.8363034375068,USD,0.9148432849677435,Warehouse2,1,False
854,1164,Wholesale,882,93,2026-05-03,2026-05-07,56,856.7546242905319,Delivered,South,Zone3,98,GroupC,Unit2,5326,10221,AgentA,Medium,High,11436,0.08523030969014476,UPI,8.037054780214577,182.51747510645828,INR,1.0451245629358283,Warehouse1,2,False
855,1421,Retail,423,54,2026-05-04,2026-05-08,51,8969.25339380733,Pending,South,Zone1,27,GroupA,Unit3,5883,10051,AgentA,Small,Low,37569,0.18916888181254302,NetBanking,12.051121535489193,306.9717011306097,INR,1.003001158752539,Warehouse1,4,False
856,1338,Retail,888,80,2026-05-05,2026-05-09,21,7959.900920013651,Delivered,East,Zone3,88,GroupB,Unit3,5181,10115,AgentB,Medium,Medium,34949,0.04354580684940493,Card,7.888693690947766,53.676973075274326,USD,1.2066708654740714,Warehouse2,4,False
857,1647,Retail,240,87,2026-05-06,2026-05-10,99,1667.208611045582,Delivered,West,Zone1,15,GroupC,Unit2,5633,10537,AgentA,Small,Medium,17693,0.05134832026830987,Card,6.909999352307882,14.697148693319129,USD,1.3505209607900084,Warehouse3,1,False
858,1495,Wholesale,569,72,2026-05-07,2026-05-11,76,612.680298454887,Pending,West,Zone2,52,GroupA,Unit1,5333,10564,AgentB,Small,Low,47019,0.020177760421171788,NetBanking,12.450754150502917,18.375824858974127,EUR,0.9376709225497926,Warehouse3,2,True
859,1364,Wholesale,886,82,2026-05-08,2026-05-12,26,5617.374695611654,Cancelled,East,Zone3,44,GroupC,Unit2,5714,10876,AgentB,Large,High,19305,0.12111405477878606,UPI,17.707165617907414,209.6960395877659,USD,0.8709769222576139,Warehouse3,3,False
860,1832,Wholesale,901,28,2026-05-09,2026-05-13,19,1644.7545322657713,Cancelled,East,Zone2,63,GroupC,Unit3,5966,10540,AgentB,Medium,Low,42646,0.13597457478943498,UPI,8.080133539232685,121.758021110501,USD,1.2335162166962736,Warehouse1,2,True
861,1341,Retail,433,56,2026-05-10,2026-05-14,60,8362.450430693194,Cancelled,North,Zone2,71,GroupB,Unit3,5028,10018,AgentB,Large,Low,37302,0.12858624163215202,UPI,9.619369941616974,87.09547584202336,INR,1.2362560526646251,Warehouse2,4,False
862,1499,Retail,992,23,2026-05-11,2026-05-15,71,3647.51310104957,Delivered,North,Zone3,78,GroupC,Unit2,5713,10814,AgentB,Large,Low,20590,0.17222604860895627,UPI,8.335451937870607,311.5097476529035,EUR,1.4209049914289373,Warehouse1,4,True
863,1656,Wholesale,472,47,2026-05-12,2026-05-16,47,9137.635202892096,Delivered,South,Zone1,91,GroupB,Unit1,5092,10391,AgentC,Large,High,13123,0.09728516700521435,UPI,8.463977681404431,497.5965708804588,USD,0.7127565491626486,Warehouse1,0,True
864,1510,Wholesale,663,62,2026-05-13,2026-05-17,71,5700.312904195957,Delivered,South,Zone2,25,GroupA,Unit2,5840,10790,AgentB,Small,Low,14158,0.02689140815341289,NetBanking,10.25449774442685,97.09906977161282,INR,1.382432529693208,Warehouse1,4,True
865,1326,Retail,593,70,2026-05-14,2026-05-18,26,1908.4566039727147,Pending,South,Zone2,17,GroupC,Unit1,5867,10628,AgentC,Medium,Low,18700,0.05788102614088253,NetBanking,14.124121638458062,277.74649786483,USD,1.1168017383586855,Warehouse1,0,False
866,1216,Retail,638,45,2026-05-15,2026-05-19,40,1482.028786862021,Delivered,South,Zone3,98,GroupA,Unit1,5687,10617,AgentB,Medium,Medium,20531,0.13248599468427036,NetBanking,5.504458812402287,68.66648185994796,USD,1.197041671337679,Warehouse2,4,False
867,1300,Retail,768,49,2026-05-16,2026-05-20,5,5807.077131821764,Pending,North,Zone3,99,GroupA,Unit2,5329,10418,AgentA,Large,Low,37738,0.12262439474831198,UPI,17.442614543912285,467.7758561253481,USD,0.7730971524491318,Warehouse1,4,True
868,1131,Retail,850,90,2026-05-17,2026-05-21,21,7642.647757438194,Pending,West,Zone3,95,GroupA,Unit2,5722,10990,AgentC,Small,Medium,19879,0.1062006259485925,UPI,5.601638433360217,152.96003259958667,USD,1.0460919462976366,Warehouse1,3,False
869,1803,Wholesale,255,39,2026-05-18,2026-05-22,78,7836.905912647603,Cancelled,South,Zone3,40,GroupC,Unit1,5183,10308,AgentA,Medium,Medium,15543,0.13659288373773745,NetBanking,16.456291365279277,440.3865118212554,EUR,0.881841925790819,Warehouse3,0,False
870,1069,Retail,390,18,2026-05-19,2026-05-23,4,2829.9983039686845,Cancelled,West,Zone3,19,GroupB,Unit1,5094,10738,AgentB,Medium,Medium,28581,0.12747817007465986,NetBanking,16.626915283905987,148.70745523268465,INR,0.9033800240660073,Warehouse1,0,True
871,1251,Wholesale,747,73,2026-05-20,2026-05-24,23,2122.042913230458,Cancelled,South,Zone3,65,GroupC,Unit1,5784,10863,AgentB,Large,High,46679,0.17626497789299034,UPI,11.818359438689804,404.96571529149253,INR,1.103276091740822,Warehouse2,4,False
872,1414,Wholesale,243,42,2026-05-21,2026-05-25,84,265.88741447458585,Pending,East,Zone1,85,GroupA,Unit1,5648,10185,AgentA,Small,Medium,23582,0.11720327549565933,Card,6.780958772046577,112.59685338842863,USD,1.3499647603224898,Warehouse1,0,True
873,1786,Wholesale,205,61,2026-05-22,2026-05-26,15,6824.0715968915765,Pending,South,Zone2,79,GroupB,Unit3,5748,10260,AgentB,Large,Low,40276,0.1557202717401113,NetBanking,12.34689761724027,153.46682077518776,INR,1.2950247441158849,Warehouse2,4,False
874,1444,Retail,519,98,2026-05-23,2026-05-27,93,858.025758492036,Pending,South,Zone1,29,GroupA,Unit2,5352,10527,AgentA,Medium,Low,48003,0.04974143119329358,UPI,13.172218078737046,104.31292904778064,USD,1.172799967268763,Warehouse2,4,True
875,1875,Retail,769,23,2026-05-24,2026-05-28,8,4265.535897482665,Delivered,South,Zone1,14,GroupB,Unit1,5929,10272,AgentB,Small,Medium,14799,0.13563651691781362,UPI,16.150866451492448,139.48734014633126,INR,1.1315345542027737,Warehouse2,2,False
876,1181,Retail,757,84,2026-05-25,2026-05-29,41,6056.653423781131,Pending,North,Zone3,32,GroupC,Unit2,5940,10159,AgentB,Large,Medium,35091,0.18043882367653516,NetBanking,12.161639885004405,419.0842201133245,EUR,1.041844834587592,Warehouse3,0,False
877,1166,Retail,101,62,2026-05-26,2026-05-30,19,9377.378554704803,Cancelled,East,Zone2,18,GroupB,Unit1,5983,10869,AgentC,Medium,Low,38234,0.07714646557996666,Card,10.339222146743396,323.12592379788174,EUR,1.478167978849109,Warehouse3,1,True
878,1090,Wholesale,688,68,2026-05-27,2026-05-31,46,3186.8411558621096,Cancelled,South,Zone1,67,GroupC,Unit2,5264,10761,AgentA,Large,Medium,34605,0.15582083746772935,UPI,15.897785520103481,208.88103773023977,INR,1.1481540433873867,Warehouse1,0,True
879,1713,Retail,743,87,2026-05-28,2026-06-01,28,2572.7444082205457,Pending,South,Zone3,68,GroupA,Unit2,5646,10223,AgentB,Large,High,46534,0.14495786023908708,NetBanking,17.75237336558405,486.04530327025657,USD,0.9031731186497777,Warehouse1,0,False
880,1857,Retail,189,50,2026-05-29,2026-06-02,91,6576.185527432374,Pending,West,Zone3,89,GroupB,Unit1,5655,10255,AgentA,Large,Medium,41668,0.011905239374364496,UPI,13.386341667053133,237.78214829349113,USD,0.8840726336320316,Warehouse1,3,True
881,1530,Wholesale,444,77,2026-05-30,2026-06-03,68,6230.466417330458,Cancelled,East,Zone2,63,GroupA,Unit1,5018,10179,AgentC,Small,High,14111,0.11630166192481446,UPI,16.367031484936525,485.1823859168372,USD,1.1890824246201135,Warehouse2,1,True
882,1038,Retail,449,77,2026-05-31,2026-06-04,15,3387.8868547504335,Pending,South,Zone1,55,GroupB,Unit2,5742,10019,AgentA,Medium,High,34686,0.026037869840160478,UPI,12.783556466777835,106.32759222632151,USD,1.118262021848743,Warehouse2,1,True
883,1125,Wholesale,558,17,2026-06-01,2026-06-05,99,9288.208171546887,Cancelled,West,Zone1,31,GroupC,Unit2,5645,10623,AgentC,Medium,High,17015,0.19346383444611825,UPI,13.967243888333973,453.2728292863252,EUR,0.7061582423637702,Warehouse2,3,True
884,1450,Wholesale,362,11,2026-06-02,2026-06-06,37,8464.137042147364,Delivered,West,Zone1,73,GroupB,Unit2,5625,10631,AgentA,Medium,Medium,16856,0.16228150054013124,Card,13.946172528135945,16.772880007772393,USD,1.3640522977566234,Warehouse1,3,True
885,1172,Wholesale,450,95,2026-06-03,2026-06-07,1,2317.427204064303,Cancelled,North,Zone3,17,GroupB,Unit3,5498,10705,AgentA,Medium,High,26490,0.021944760249424024,NetBanking,14.162230828923448,277.19856915922117,USD,1.2632978833859476,Warehouse1,0,False
886,1652,Wholesale,207,50,2026-06-04,2026-06-08,67,2467.5111998017796,Delivered,West,Zone2,29,GroupC,Unit1,5138,10467,AgentC,Small,High,45194,0.024350399529535684,NetBanking,9.173174771072237,217.29567320308726,USD,1.2294634317424826,Warehouse1,2,True
887,1753,Wholesale,685,64,2026-06-05,2026-06-09,24,5171.773434182098,Pending,South,Zone2,60,GroupC,Unit3,5636,10622,AgentB,Large,Medium,24497,0.1188947709825238,NetBanking,12.48359815153226,267.29304428126983,USD,0.7550245261581271,Warehouse1,3,True
888,1219,Wholesale,138,25,2026-06-06,2026-06-10,27,7758.363807134131,Pending,North,Zone1,87,GroupC,Unit3,5715,10209,AgentB,Medium,High,33194,0.06897783483463667,NetBanking,12.72376259165934,281.1879676543725,EUR,0.9896446801379931,Warehouse3,1,True
889,1637,Wholesale,258,71,2026-06-07,2026-06-11,40,535.9997559457975,Delivered,North,Zone3,48,GroupB,Unit1,5572,10512,AgentB,Small,Medium,15316,0.0069811718146218565,NetBanking,9.095931147272015,200.62536349317836,INR,1.448305808586229,Warehouse3,1,True
890,1057,Wholesale,682,57,2026-06-08,2026-06-12,63,6964.018021973596,Pending,South,Zone1,46,GroupA,Unit1,5761,10057,AgentA,Large,Low,48130,0.10832830156661062,Card,9.548080780147629,499.1169449741866,INR,1.390071393073091,Warehouse3,0,False
891,1659,Retail,411,39,2026-06-09,2026-06-13,61,6517.53538408276,Delivered,East,Zone2,59,GroupB,Unit3,5809,10092,AgentA,Small,High,14693,0.07756901993716939,UPI,14.909207945217291,488.48852324730666,USD,0.9284343502956267,Warehouse1,2,True
892,1475,Retail,340,21,2026-06-10,2026-06-14,36,2391.6529495385835,Pending,West,Zone3,43,GroupB,Unit1,5524,10220,AgentB,Small,Medium,39954,0.020215298474348532,UPI,12.57540992802424,481.2552345852516,USD,0.8256471072793109,Warehouse3,4,False
893,1455,Retail,544,44,2026-06-11,2026-06-15,98,6845.394831089353,Cancelled,North,Zone1,84,GroupA,Unit2,5907,10722,AgentA,Medium,Low,31652,0.16038407845119654,NetBanking,6.939744923521191,489.75167321452807,INR,1.0592703657348617,Warehouse3,3,False
894,1828,Retail,397,20,2026-06-12,2026-06-16,93,9407.813593395618,Pending,East,Zone1,42,GroupC,Unit2,5254,10939,AgentA,Medium,High,24178,0.18301535305576122,UPI,15.88928085287734,398.5760753970053,EUR,0.9846643029341287,Warehouse1,3,True
895,1894,Wholesale,135,73,2026-06-13,2026-06-17,24,563.1798652205084,Cancelled,South,Zone3,40,GroupB,Unit3,5084,10231,AgentB,Large,High,24751,0.151318786802826,UPI,16.480485731966155,494.40933472290266,EUR,1.2457811013647928,Warehouse3,0,True
896,1360,Retail,183,59,2026-06-14,2026-06-18,24,3264.555347391419,Cancelled,West,Zone2,63,GroupA,Unit3,5457,10773,AgentC,Large,Medium,10425,0.16448446200325548,UPI,11.059834923451584,447.25651038481953,EUR,1.4731478480674558,Warehouse1,2,False
897,1934,Wholesale,551,94,2026-06-15,2026-06-19,4,4437.949494996918,Delivered,West,Zone3,53,GroupC,Unit1,5531,10363,AgentA,Medium,Low,13044,0.04329811345322348,NetBanking,7.71579661629805,213.80699214588634,EUR,0.9904011599860492,Warehouse1,1,False
898,1000,Retail,985,30,2026-06-16,2026-06-20,67,9002.677553354426,Pending,North,Zone1,43,GroupC,Unit1,5561,10614,AgentA,Small,Medium,21480,0.052714590183720204,NetBanking,17.31888444026377,394.5407831078698,EUR,0.7497793381217935,Warehouse1,1,False
